maxerr_scaled,rmse,maxerr,a6,a8,a9,a10,y,L,kap,s19,s20,rw,rf4,bn,p2,imp
4.116666666666695,0.0053496448549482335,0.012350000000000083,0.0,0.02,0.07500000000000001,0.0,0.185,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.116666666666695,0.0053496448549482335,0.012350000000000083,0.0,0.02,0.07500000000000001,0.0,0.185,1.15,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.12333333333333,0.006893647053897061,0.012369999999999992,0.0,0.02,0.085,0.0,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
4.12333333333333,0.006893647053897061,0.012369999999999992,0.0,0.02,0.085,0.0,0.2,1.15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
4.127599999999987,0.007401998834148826,0.01144999999999996,0.0,0.02,0.085,0.0,0.2,1.025,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0
4.127599999999987,0.007401998834148826,0.01144999999999996,0.0,0.02,0.085,0.0,0.2,1.025,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0
4.133333333333322,0.0063257698755581,0.012399999999999967,0.0,0.01,0.095,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0
4.133333333333322,0.0063257698755581,0.012399999999999967,0.0,0.01,0.095,0.0,0.185,1.15,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0
4.139999999999995,0.006826055153817827,0.012419999999999987,0.01,0.02,0.034999999999999996,0.0,0.2,1.275,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.139999999999995,0.006826055153817827,0.012419999999999987,0.01,0.02,0.034999999999999996,0.0,0.2,1.275,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
4.146666666666669,0.00614406748492064,0.012440000000000007,0.0,0.0,0.085,0.0,0.156,0.6,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.146666666666669,0.00614406748492064,0.012440000000000007,0.0,0.0,0.085,0.0,0.156,0.6,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.146666666666669,0.006031626529601494,0.012440000000000007,0.01,0.02,0.03,0.0,0.2,1.275,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.146666666666669,0.006031626529601494,0.012440000000000007,0.01,0.02,0.03,0.0,0.2,1.275,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
4.153333333333342,0.00638596882640776,0.012460000000000027,0.01,0.02,0.03,0.0,0.2,1.15,0.0,100.0,150.0,0.0,0.0,0.0,-600.0,0
